pixel_id,rbd_vh,burned,burned_area_hectares,rain_masked,cluster_mean_rbd_vh_burned,cluster_mean_rbd_vh_unburned
PX-2213,1.4295667219306303,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2214,1.8775970720796913,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2215,2.0196885781869813,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2216,2.050489228752351,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2217,2.4202939941554718,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2218,2.919554540982457,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2219,3.107565937949941,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2220,3.253107250292251,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2221,3.091243884578221,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2222,2.8324901924247285,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2223,2.660519579613453,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2224,2.47382746616106,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2225,2.5580971821457013,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2226,2.1426284531732005,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2227,1.5665589797385877,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2228,1.3609495993987313,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2229,1.1807326921884833,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2230,1.3251130487004907,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2231,1.4851085352422473,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2232,1.2851199436739815,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2233,1.0919066705592382,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2234,0.6637017701472079,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2235,0.7510653468449693,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2236,0.9426223665596201,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2237,0.9570566612199887,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2238,1.0528203329204668,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2239,-0.10487042688726333,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2240,-0.3222802929291184,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2241,-0.5954821298083193,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2242,-0.12165738174518914,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2243,0.5937366376352688,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2244,1.279535608184034,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2245,1.5422451794561773,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2246,1.411337672217421,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2247,1.1935789372187706,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2248,1.317144144438192,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2249,1.4747452351637822,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2250,1.630876798254782,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2251,1.588659246276956,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2252,1.3326991304486615,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2253,1.2660177539989146,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2254,1.3802924757688153,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2255,1.6996138693468463,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2256,1.8647040364787184,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2257,1.6454143210525842,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2258,1.4330676429898954,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2259,1.4885092789692251,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2260,1.5980557616269113,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2261,1.8093066542948328,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2262,1.6885395342714595,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2263,1.6599903905780113,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2264,1.8621360261872208,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2265,2.057196384180937,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2266,2.1181885961530362,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2267,2.03535737819443,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2268,2.0867290000048424,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2269,1.8693751064011206,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2270,1.6933550791137737,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2271,1.611046739011302,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2272,1.334923203028234,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2273,1.2221835270282604,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2274,0.9632958432615926,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2275,0.7941119464930946,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2276,0.7495272332498093,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2277,0.4675390769005432,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2278,0.540530536111639,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2279,0.4829316010434521,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2280,0.3129235171357987,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2281,0.45373174958941576,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2282,0.05084930594238912,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2283,0.10833959088697043,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2284,0.31459130009608316,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2285,0.37964159617952653,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2286,1.13211913168365,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2287,-0.08271177018456655,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2288,0.35625620968860083,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2289,1.4958726448180677,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2290,2.2177272281164804,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2291,2.590036892710991,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2292,2.3204574274603065,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2293,1.888975957291855,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2294,1.9063307580103235,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2295,2.016753370196138,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2296,2.4990731068114904,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2297,2.785060383030526,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2298,2.6022563251022692,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2299,2.419841804326559,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2300,2.475000501250843,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2301,2.8699437479944354,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2302,3.167068350233185,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2303,3.4262789223430516,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2304,3.2478314033727855,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2305,3.224162322923318,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2306,3.2602757331188847,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2307,3.081713959273028,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2308,3.0600346286690048,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2309,2.9482447042201727,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2310,2.7779396693759093,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2311,2.590165466524276,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2312,2.209745749920666,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2313,1.8845661502620956,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2314,1.4647917807337656,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2315,1.1196304172288691,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2316,0.9877999212625728,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2317,1.0702584898815495,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2318,1.0750217858186595,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2319,1.3109387141255109,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2320,1.286675064893787,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2321,1.2092013652405953,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2322,1.1626464543140802,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2323,1.2975632622513853,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2324,1.2319645154939884,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2325,1.1026766863883477,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2326,0.9662559583461547,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2327,0.9946744285065527,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2328,0.8784012544493169,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2329,1.1935309197368138,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2330,1.211031148967674,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2331,1.230663800902768,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2332,1.5935805656037587,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2333,1.6234289420214978,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2334,2.232342029377916,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2335,2.3590740130935313,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2336,2.111414815062714,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2337,1.3155239337788487,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2338,0.961934629767585,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2339,0.8179642812861783,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2340,1.2701770375687396,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2341,1.4028376072146056,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2342,1.123702576855047,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2343,0.7109425348307692,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2344,0.6261887357194453,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2345,0.5769889236042332,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2346,0.7668691713352889,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2347,0.5519311880936844,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2348,0.18057313866906632,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2349,-0.1876616080985105,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2350,-0.36334423808041905,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2351,-0.13048717885401828,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2352,0.19175532176417676,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2353,0.3365826453753247,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2354,0.5935004554216832,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2355,0.6794311535718158,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2356,0.8013631314268093,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2357,0.7893416813817176,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2358,0.9016118933475976,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2359,1.0476840509358158,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2360,1.1359805977921695,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2361,1.2398684187072657,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2362,0.9974448009139465,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2363,0.9774787348005933,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2364,0.8549510926914081,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2365,0.8167199602626312,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2366,0.9553886271550578,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2367,0.7895134301937521,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2368,0.7355590033324919,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2369,0.406690765261569,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2370,0.15791128950027833,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2371,0.2775630539164009,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2372,-0.07360618553349241,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2373,1.6842414673271975,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2374,1.7272156483156778,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2375,1.8794005963095568,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2376,3.1008168093911213,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2377,3.859987223933379,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2378,3.9096200906628518,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2379,3.664286312649441,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2380,3.5130873645604392,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2381,3.2836690874243235,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2382,3.5904521809325463,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2383,3.727156613223862,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2384,3.789392623448581,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2385,3.4868735997260334,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2386,3.4036753543623437,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2387,3.6489643495954205,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2388,3.9676638726654563,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2389,4.068192545056762,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2390,4.105574178085051,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2391,3.8802312508735284,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2392,3.4292685866797754,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2393,2.9916527885095228,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2394,3.0067390647355428,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2395,3.0030328116742098,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2396,2.976093041658455,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2397,2.997444424878964,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2398,3.2129706732956578,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2399,3.2921046910423186,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2400,3.148286885885897,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2401,3.0501302563298083,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2402,3.087902054856592,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2403,3.0834881215309498,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2404,2.876542411393224,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2405,2.861887896157734,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2406,2.7077247881112037,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2407,3.00551528850988,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2408,1.9870939051077023,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2409,0.7498727158955969,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2410,-0.06264346346922345,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2411,-0.49727360853644775,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2412,-0.7522231723849142,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2413,-0.6799858478407348,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2414,-0.8885588793516401,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2415,-0.6970620911793706,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2416,-0.6608288132429596,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2417,-1.0950591188344756,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2418,0.33196164486396285,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2419,0.6599470287065525,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2420,0.9888357188682129,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2421,0.6178203322844578,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2422,0.36782780341264854,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2423,0.34781324242788614,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2424,0.5806432109052668,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2425,0.3024276358016813,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2426,0.08434026922639148,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2427,-0.32214191688215976,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2428,-0.30286805541495454,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2429,-0.623164268251335,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2430,-0.33021281920072454,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2431,-0.19096997912152425,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2432,-0.22865114096612338,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2433,-0.3966718666875426,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2434,-0.3436630568439618,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2435,-0.17419818579320356,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2436,0.14474180248911317,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2437,0.39877941413102747,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2438,0.786709907691943,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2439,1.0981953176358594,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2440,1.2926254191879245,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2441,1.2509433850033584,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2442,1.3186943546543546,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2443,1.2051147596783558,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2444,0.9380416062479853,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2445,0.9022104834641933,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2446,0.75042300945859,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2447,0.7771366884772224,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2448,0.6219173017645936,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2449,0.5367892810176365,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2450,0.605302717977585,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2451,0.6306032824029515,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2452,1.0025101589096082,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2453,1.338078664981035,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2454,1.2685610842538484,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2455,1.4864419299153209,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2456,1.139756407113886,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2457,1.0282375128195618,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2458,0.7214262507354015,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2459,0.22160858950771178,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2460,2.026970724369024,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2461,2.0878144321280985,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2462,1.6629780625574107,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2463,1.4735910193829032,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2464,1.0904824401619333,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2465,1.3734411315261852,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2466,1.3461293486356016,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2467,1.1458490202537135,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2468,1.0192701508434272,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2469,0.9500905082650792,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2470,0.7767765613985453,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2471,1.1222375022351176,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2472,1.3404932759186945,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2473,1.4028697488194943,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2474,1.405865684788246,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2475,1.3760117555221836,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2476,1.2061990199338126,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2477,1.3434556079175763,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2478,1.7396894691106937,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2479,2.0368131249999433,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2480,2.3819569577804707,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2481,2.561216275482842,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2482,2.4303506474951675,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2483,2.532759673445149,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2484,2.3221980109518547,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2485,2.3836337038641418,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2486,2.153404542634661,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2487,1.798088797956309,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2488,1.800126459391917,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2489,1.6576696839587424,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2490,1.657130309521456,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2491,1.8543518621203372,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2492,1.6870928326075756,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2493,1.776533030209503,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2494,1.78128980204613,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2495,1.9687934951588364,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2496,1.984530046517321,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2497,1.6898839364207419,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2498,1.6028413868004368,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2499,1.0543321746800434,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2500,-0.03134728350709892,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2501,1.5820093661301957,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2502,2.335334193392198,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2503,2.259636626454249,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2504,2.0156793729595073,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2505,2.1472568907981344,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2506,2.1011718631684015,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2507,1.924030076526451,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2508,1.6515012937637206,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2509,1.470308818746588,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2510,0.8444695553717594,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2511,0.8570950571294276,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2512,0.7410823646202722,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2513,0.9221364186282077,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2514,0.7927937515629271,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2515,0.773427837577648,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2516,0.853564474850149,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2517,0.8983908974097563,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2518,1.2257648460097403,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2519,1.6575251427670779,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2520,2.009311219894764,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2521,2.3110010327591226,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2522,1.8055691631007385,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2523,1.7525169992355014,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2524,1.5365915222924524,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2525,1.3865402491791254,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2526,1.103153415176287,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2527,0.7329915175568704,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2528,0.7493605623186657,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2529,0.6349427395423248,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2530,0.6273293102026205,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2531,0.8405296521778816,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2532,0.8296734143771598,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2533,0.9569840730727819,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2534,0.9919327094482515,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2535,1.2800250493539753,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2536,1.4353526215653165,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2537,1.4719377874044,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2538,2.0016514365904694,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2539,1.1892532219521925,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2540,-0.2516961106864173,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2541,2.239619964968611,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2542,2.4738067245271633,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2543,2.410742815279079,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2544,2.356409194007755,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2545,2.477642894478697,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2546,2.423222269525672,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2547,2.0628858775641916,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2548,1.7818493533460344,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2549,1.9364061507574633,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2550,1.46542763592627,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2551,1.6433243978335668,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2552,1.425401429560388,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2553,1.2710730916710649,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2554,1.151625788539988,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2555,1.07994550115545,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2556,1.283237587825898,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2557,1.6178902460691145,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2558,1.7425135477722975,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2559,2.0960957919318854,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2560,2.554382649370444,False,0.0,False,5.6207525532984075,1.901463682474826
PX-2561,3.1327133892519594,False,0.0,False,5.6207525532984075,1.901463682474826
