pixel_id,lon,lat,rbd_vh,burned,burned_area_hectares,rain_masked,cluster_mean_rbd_vh_burned,cluster_mean_rbd_vh_unburned
PX-166,108.2474408940444,-7.063902236673858,0.24073995668751458,False,0.0,False,1.607720366347629,0.25986592890734783
PX-167,108.24833920932852,-7.063902236673858,0.2520277511293276,False,0.0,False,1.607720366347629,0.25986592890734783
PX-168,108.24923752461264,-7.063902236673858,0.22198480364318485,False,0.0,False,1.607720366347629,0.25986592890734783
PX-169,108.25013583989676,-7.063902236673858,0.17060307695392396,False,0.0,False,1.607720366347629,0.25986592890734783
PX-170,108.25103415518089,-7.063902236673858,0.20128548583767092,False,0.0,False,1.607720366347629,0.25986592890734783
PX-171,108.25193247046501,-7.063902236673858,0.12866402574307756,False,0.0,False,1.607720366347629,0.25986592890734783
PX-172,108.25283078574913,-7.063902236673858,0.07702499593378498,False,0.0,False,1.607720366347629,0.25986592890734783
PX-173,108.25372910103324,-7.063902236673858,0.11750334102766224,False,0.0,False,1.607720366347629,0.25986592890734783
PX-174,108.25462741631736,-7.063902236673858,0.19489090798361097,False,0.0,False,1.607720366347629,0.25986592890734783
PX-175,108.25552573160148,-7.063902236673858,0.20304559501193786,False,0.0,False,1.607720366347629,0.25986592890734783
PX-176,108.2564240468856,-7.063902236673858,0.17608544349357125,False,0.0,False,1.607720366347629,0.25986592890734783
PX-177,108.25732236216972,-7.063902236673858,0.1866793234661941,False,0.0,False,1.607720366347629,0.25986592890734783
PX-178,108.25822067745383,-7.063902236673858,0.20869137586688957,False,0.0,False,1.607720366347629,0.25986592890734783
PX-179,108.25911899273795,-7.063902236673858,0.16952327053547123,False,0.0,False,1.607720366347629,0.25986592890734783
PX-180,108.26001730802207,-7.063902236673858,0.20252405928007633,False,0.0,False,1.607720366347629,0.25986592890734783
PX-181,108.2609156233062,-7.063902236673858,-0.02729202863479152,False,0.0,False,1.607720366347629,0.25986592890734783
PX-182,108.26181393859032,-7.063902236673858,0.028437559049118377,False,0.0,False,1.607720366347629,0.25986592890734783
